ID	KSH	ISZ	MEGYE_ID	MEGYE	TELEPULES
1	17376	8127	6	Fejér	Aba
2	17376	8128	6	Fejér	Aba
3	12441	5241	10	Jász-Nagykun-Szolnok	Abádszalók
4	12548	7678	2	Baranya	Abaliget
5	24554	3261	9	Heves	Abasár
6	15662	3882	4	Borsod-Abaúj-Zemplén	Abaújalpár
7	26718	3882	4	Borsod-Abaúj-Zemplén	Abaújkér
8	2820	3815	4	Borsod-Abaúj-Zemplén	Abaújlak
9	3595	3881	4	Borsod-Abaúj-Zemplén	Abaújszántó
10	26338	3809	4	Borsod-Abaúj-Zemplén	Abaújszolnok
11	2273	3898	4	Borsod-Abaúj-Zemplén	Abaújvár
12	11882	9151	7	Gyõr-Moson-Sopron	Abda
13	10357	3753	4	Borsod-Abaúj-Zemplén	Abod
14	27872	2740	13	Pest	Abony
15	4561	8256	18	Veszprém	Ábrahámhegy
16	4428	2941	11	Komárom-Esztergom	Ács
17	18573	2683	13	Pest	Acsa
18	7214	9746	17	Vas	Acsád
19	33385	9168	7	Gyõr-Moson-Sopron	Acsalag
20	18139	2887	11	Komárom-Esztergom	Ácsteszér
21	23241	3292	9	Heves	Adács
22	6080	8653	14	Somogy	Ádánd
23	7302	8561	18	Veszprém	Adásztevel
24	8925	2457	6	Fejér	Adony
25	31307	8497	18	Veszprém	Adorjánháza
26	6868	7841	2	Baranya	Adorjás
27	25812	7381	2	Baranya	Ág
28	17686	6076	1	Bács-Kiskun	Ágasegyháza
29	4880	9423	7	Gyõr-Moson-Sopron	Ágfalva
30	9362	3759	4	Borsod-Abaúj-Zemplén	Aggtelek
31	29407	9441	7	Gyõr-Moson-Sopron	Agyagosszergény
32	8776	4524	15	Szabolcs-Szatmár-Bereg	Ajak
33	6673	8400	18	Veszprém	Ajka
34	6673	8447	18	Veszprém	Ajka
35	6673	8448	18	Veszprém	Ajka
36	6673	8451	18	Veszprém	Ajka
37	6682	2862	11	Komárom-Esztergom	Aka
38	21944	6221	1	Bács-Kiskun	Akasztó
39	33093	3779	4	Borsod-Abaúj-Zemplén	Alacska
40	26824	7011	6	Fejér	Alap
41	25265	5142	10	Jász-Nagykun-Szolnok	Alattyán
42	31653	2730	13	Pest	Albertirsa
43	15176	8087	6	Fejér	Alcsútdoboz
44	6345	3353	9	Heves	Aldebrõ
45	34245	6750	5	Csongrád	Algyõ
46	2644	8921	19	Zala	Alibánfa
47	13329	7934	2	Baranya	Almamellék
48	32346	2931	11	Komárom-Esztergom	Almásfüzitõ
49	23384	8935	19	Zala	Almásháza
50	29595	5747	3	Békés	Almáskamarás
51	20376	7932	2	Baranya	Almáskeresztúr
52	27641	4285	8	Hajdú-Bihar	Álmosd
53	20482	3985	4	Borsod-Abaúj-Zemplén	Alsóberecki
54	34184	7443	14	Somogy	Alsóbogát
55	19664	3717	4	Borsod-Abaúj-Zemplén	Alsódobsza
56	14429	3837	4	Borsod-Abaúj-Zemplén	Alsógagy
57	17385	7345	2	Baranya	Alsómocsolád
58	29665	7147	16	Tolna	Alsónána
59	23199	2351	13	Pest	Alsónémedi
60	19512	8924	19	Zala	Alsónemesapáti
61	11563	7148	16	Tolna	Alsónyék
62	32081	8394	19	Zala	Alsópáhok
63	16425	2617	12	Nógrád	Alsópetény
64	18829	8767	19	Zala	Alsórajk
65	23223	3989	4	Borsod-Abaúj-Zemplén	Alsóregmec
66	8767	8973	19	Zala	Alsószenterzsébet
67	25283	7012	6	Fejér	Alsószentiván
68	33279	7826	2	Baranya	Alsószentmárton
69	28839	3726	4	Borsod-Abaúj-Zemplén	Alsószuha
70	22549	9983	17	Vas	Alsószölnök
71	8217	3735	4	Borsod-Abaúj-Zemplén	Alsótelekes
72	7621	3069	12	Nógrád	Alsótold
73	22725	9842	17	Vas	Alsóújlak
74	29814	3811	4	Borsod-Abaúj-Zemplén	Alsóvadász
75	21032	3571	4	Borsod-Abaúj-Zemplén	Alsózsolca
76	30526	8226	18	Veszprém	Alsóörs
77	16197	6916	5	Csongrád	Ambrózfalva
78	29975	4546	15	Szabolcs-Szatmár-Bereg	Anarcs
79	28714	8675	14	Somogy	Andocs
80	17987	3399	9	Heves	Andornaktálya
81	12317	9811	17	Vas	Andrásfa
82	34227	2529	11	Komárom-Esztergom	Annavölgy
83	28370	8477	18	Veszprém	Apácatorna
84	20303	4553	15	Szabolcs-Szatmár-Bereg	Apagy
85	33561	2345	13	Pest	Apaj
86	26125	7186	16	Tolna	Aparhant
87	14252	6931	5	Csongrád	Apátfalva
88	8873	9982	17	Vas	Apátistvánfalva
89	27298	7720	2	Baranya	Apátvarasd
90	7241	3032	9	Heves	Apc
91	10108	2338	13	Pest	Áporka
92	21148	6088	1	Bács-Kiskun	Apostag
93	9353	4634	15	Szabolcs-Szatmár-Bereg	Aranyosapáti
94	6886	7671	2	Baranya	Aranyosgadány
95	26198	3885	4	Borsod-Abaúj-Zemplén	Arka
96	14331	3663	4	Borsod-Abaúj-Zemplén	Arló
97	3771	3713	4	Borsod-Abaúj-Zemplén	Arnót
98	3823	3467	4	Borsod-Abaúj-Zemplén	Ároktõ
99	19062	6623	5	Csongrád	Árpádhalom
100	32249	9132	7	Gyõr-Moson-Sopron	Árpás
101	3319	4115	8	Hajdú-Bihar	Ártánd
102	10339	6783	5	Csongrád	Ásotthalom
103	26921	9177	7	Gyõr-Moson-Sopron	Ásványráró
104	4233	3841	4	Borsod-Abaúj-Zemplén	Aszaló
105	23852	2881	11	Komárom-Esztergom	Ászár
106	16188	2170	13	Pest	Aszód
107	7339	8241	18	Veszprém	Aszófõ
108	28583	7763	2	Baranya	Áta
109	6503	3371	9	Heves	Átány
110	16090	3213	9	Heves	Atkár
111	32735	7252	16	Tolna	Attala
112	5403	7757	2	Baranya	Babarc
113	9663	7814	2	Baranya	Babarcszõlõs
114	30474	7584	14	Somogy	Babócsa
115	19363	2943	11	Komárom-Esztergom	Bábolna
116	28316	8658	14	Somogy	Bábonymegyer
117	21263	8983	19	Zala	Babosdöbréte
118	15042	9351	7	Gyõr-Moson-Sopron	Babót
119	10719	6430	1	Bács-Kiskun	Bácsalmás
120	10180	6453	1	Bács-Kiskun	Bácsbokod
121	27234	6454	1	Bács-Kiskun	Bácsborsód
122	8697	6511	1	Bács-Kiskun	Bácsszentgyörgy
123	30155	6425	1	Bács-Kiskun	Bácsszõlõs
124	22327	8257	18	Veszprém	Badacsonytomaj
125	22327	8258	18	Veszprém	Badacsonytomaj
126	22327	8261	18	Veszprém	Badacsonytomaj
127	3267	8262	18	Veszprém	Badacsonytördemic
128	3267	8263	18	Veszprém	Badacsonytördemic
129	9131	2191	13	Pest	Bag
130	20011	4286	8	Hajdú-Bihar	Bagamér
131	11059	8977	19	Zala	Baglad
132	30368	8992	19	Zala	Bagod
133	28769	9145	7	Gyõr-Moson-Sopron	Bágyogszovát
134	29212	2836	11	Komárom-Esztergom	Baj
135	3522	6500	1	Bács-Kiskun	Baja
136	3522	6503	1	Bács-Kiskun	Baja
137	17020	9944	17	Vas	Bajánsenye
138	16744	2525	11	Komárom-Esztergom	Bajna
139	29355	2533	11	Komárom-Esztergom	Bajót
140	4738	8945	19	Zala	Bak
141	14395	7585	14	Somogy	Bakháza
142	22275	7393	2	Baranya	Bakóca
143	15167	4164	8	Hajdú-Bihar	Bakonszeg
144	8299	7675	2	Baranya	Bakonya
145	24244	2885	11	Komárom-Esztergom	Bakonybánk
146	23746	8427	18	Veszprém	Bakonybél
147	8730	8056	6	Fejér	Bakonycsernye
148	28936	8433	7	Gyõr-Moson-Sopron	Bakonygyirót
149	29513	8581	18	Veszprém	Bakonyjákó
150	7287	8571	18	Veszprém	Bakonykoppány
151	23153	8045	6	Fejér	Bakonykúti
152	25991	8422	18	Veszprém	Bakonynána
153	30410	8418	18	Veszprém	Bakonyoszlop
154	22062	9088	7	Gyõr-Moson-Sopron	Bakonypéterd
155	6327	8457	18	Veszprém	Bakonypölöske
156	29902	8557	18	Veszprém	Bakonyság
157	25229	2861	11	Komárom-Esztergom	Bakonysárkány
158	23922	8557	18	Veszprém	Bakonyszentiván
159	22813	8430	18	Veszprém	Bakonyszentkirály
160	5944	8431	7	Gyõr-Moson-Sopron	Bakonyszentlászló
161	22381	2884	11	Komárom-Esztergom	Bakonyszombathely
162	26417	8572	18	Veszprém	Bakonyszücs
163	24129	8555	18	Veszprém	Bakonytamási
164	29106	6768	5	Csongrád	Baks
165	3975	7834	2	Baranya	Baksa
166	18184	3836	4	Borsod-Abaúj-Zemplén	Baktakék
167	2325	4561	15	Szabolcs-Szatmár-Bereg	Baktalórántháza
168	15097	8946	19	Zala	Baktüttös
169	22521	3780	4	Borsod-Abaúj-Zemplén	Balajt
170	13657	2660	12	Nógrád	Balassagyarmat
171	23676	6764	5	Csongrád	Balástya
172	11527	3347	9	Heves	Balaton
173	25308	8243	18	Veszprém	Balatonakali
174	5838	8220	18	Veszprém	Balatonalmádi
175	27377	8649	14	Somogy	Balatonberény
176	33853	8630	14	Somogy	Balatonboglár
177	33853	8691	14	Somogy	Balatonboglár
178	3072	8272	18	Veszprém	Balatoncsicsó
179	12238	8312	18	Veszprém	Balatonederics
180	19460	8613	14	Somogy	Balatonendréd
181	20729	8646	14	Somogy	Balatonfenyves
182	29461	8164	18	Veszprém	Balatonfõkajár
183	2219	8175	18	Veszprém	Balatonfûzfõ
184	2219	8184	18	Veszprém	Balatonfûzfõ
185	21175	8230	18	Veszprém	Balatonfüred
186	21175	8236	18	Veszprém	Balatonfüred
187	7117	8623	14	Somogy	Balatonföldvár
188	17002	8313	19	Zala	Balatongyörök
189	3638	8275	18	Veszprém	Balatonhenye
190	5148	8172	18	Veszprém	Balatonkenese
191	5148	8174	18	Veszprém	Balatonkenese
192	7375	8648	14	Somogy	Balatonkeresztúr
193	33862	8638	14	Somogy	Balatonlelle
194	26462	8753	19	Zala	Balatonmagyaród
195	14562	8647	14	Somogy	Balatonmáriafürdõ
196	11916	8637	14	Somogy	Balatonõszöd
197	33844	8255	18	Veszprém	Balatonrendes
198	16601	8651	14	Somogy	Balatonszabadi
199	24907	8624	14	Somogy	Balatonszárszó
200	22822	8636	14	Somogy	Balatonszemes
201	21324	8710	14	Somogy	Balatonszentgyörgy
202	17154	8252	18	Veszprém	Balatonszepezd
203	28501	8233	18	Veszprém	Balatonszõlõs
204	15565	8242	18	Veszprém	Balatonudvari
205	16470	8712	14	Somogy	Balatonújlak
206	3559	8171	18	Veszprém	Balatonvilágos
207	31103	8054	6	Fejér	Balinka
208	31103	8055	6	Fejér	Balinka
209	26958	4233	15	Szabolcs-Szatmár-Bereg	Balkány
210	13408	6035	1	Bács-Kiskun	Ballószög
211	2918	4060	8	Hajdú-Bihar	Balmazújváros
212	5102	9771	17	Vas	Balogunyom
213	25937	6412	1	Bács-Kiskun	Balotaszállás
214	15963	4468	15	Szabolcs-Szatmár-Bereg	Balsa
215	24457	8614	14	Somogy	Bálványos
216	31422	2944	11	Komárom-Esztergom	Bana
217	14173	8443	18	Veszprém	Bánd
218	7603	7914	2	Baranya	Bánfa
219	25159	3642	4	Borsod-Abaúj-Zemplén	Bánhorváti
220	24341	2653	12	Nógrád	Bánk
221	8439	8891	19	Zala	Bánokszentgyörgy
222	21953	3654	4	Borsod-Abaúj-Zemplén	Bánréve
223	24378	7711	2	Baranya	Bár
224	26480	4937	15	Szabolcs-Szatmár-Bereg	Barabás
225	7047	2426	6	Fejér	Baracs
226	7047	2427	6	Fejér	Baracs
227	8581	2471	6	Fejér	Baracska
228	26693	4161	8	Hajdú-Bihar	Báránd
229	20464	7841	2	Baranya	Baranyahidvég
230	24749	7384	2	Baranya	Baranyajenõ
231	5485	7383	2	Baranya	Baranyaszentgyörgy
232	6196	9169	7	Gyõr-Moson-Sopron	Barbacs
233	32799	7557	14	Somogy	Barcs
234	32799	7570	14	Somogy	Barcs
235	3735	7478	14	Somogy	Bárdudvarnok
236	27447	8948	19	Zala	Barlahida
237	20048	3126	12	Nógrád	Bárna
238	15778	8291	18	Veszprém	Barnag
239	8624	2883	11	Komárom-Esztergom	Bársonyos
240	15495	7923	2	Baranya	Basal
241	8846	3881	4	Borsod-Abaúj-Zemplén	Baskó
242	11712	7149	16	Tolna	Báta
243	28909	7164	16	Tolna	Bátaapáti
244	8864	7140	16	Tolna	Bátaszék
245	32337	7258	14	Somogy	Baté
246	3656	6528	1	Bács-Kiskun	Bátmonostor
247	33534	3070	12	Nógrád	Bátonyterenye
248	33534	3078	12	Nógrád	Bátonyterenye
249	24022	3336	9	Heves	Bátor
250	2990	4343	15	Szabolcs-Szatmár-Bereg	Bátorliget
251	18102	5830	3	Békés	Battonya
252	11961	6351	1	Bács-Kiskun	Bátya
253	24864	8797	19	Zala	Batyk
254	18698	8887	19	Zala	Bázakerettye
255	7427	8352	18	Veszprém	Bazsi
256	22901	8565	18	Veszprém	Béb
257	23144	8866	19	Zala	Becsehely
258	12016	2693	12	Nógrád	Becske
259	27049	3768	4	Borsod-Abaúj-Zemplén	Becskeháza
260	18360	8985	19	Zala	Becsvölgye
261	20710	8666	14	Somogy	Bedegkér
262	33446	4128	8	Hajdú-Bihar	Bedõ
263	10384	9683	17	Vas	Bejcgyertyános
264	27058	8515	18	Veszprém	Békás
265	6929	3903	4	Borsod-Abaúj-Zemplén	Bekecs
266	9760	5630	3	Békés	Békés
267	15200	5600	3	Békés	Békéscsaba
268	15200	5623	3	Békés	Békéscsaba
269	15200	5671	3	Békés	Békéscsaba
270	26189	5946	3	Békés	Békéssámson
271	2680	5561	3	Békés	Békésszentandrás
272	4400	3343	9	Heves	Bekölce
273	33260	3346	9	Heves	Bélapátfalva
274	6910	7589	14	Somogy	Bélavár
275	28662	7061	16	Tolna	Belecska
276	10588	9343	7	Gyõr-Moson-Sopron	Beled
277	17127	7543	14	Somogy	Beleg
278	9168	8855	19	Zala	Belezna
279	19390	5643	3	Békés	Bélmegyer
280	8466	2455	6	Fejér	Beloiannisz
281	20950	8978	19	Zala	Belsõsárd
282	19008	7747	2	Baranya	Belvárdgyula
283	25441	4643	15	Szabolcs-Szatmár-Bereg	Benk
284	25098	2216	13	Pest	Bénye
285	32911	3045	12	Nógrád	Bér
286	32124	9831	17	Vas	Bérbaltavár
287	2389	2687	12	Nógrád	Bercel
288	28246	4934	15	Szabolcs-Szatmár-Bereg	Beregdaróc
289	20677	4933	15	Szabolcs-Szatmár-Bereg	Beregsurány
290	18467	4116	8	Hajdú-Bihar	Berekböszörmény
291	34005	5309	10	Jász-Nagykun-Szolnok	Berekfürdõ
292	31927	7827	2	Baranya	Beremend
293	34290	3704	4	Borsod-Abaúj-Zemplén	Berente
294	29674	3834	4	Borsod-Abaúj-Zemplén	Beret
295	12788	4100	8	Hajdú-Bihar	Berettyóújfalu
296	12788	4103	8	Hajdú-Bihar	Berettyóújfalu
297	33127	8181	18	Veszprém	Berhida
298	33127	8182	18	Veszprém	Berhida
299	9034	2641	12	Nógrád	Berkenye
300	16461	7664	2	Baranya	Berkesd
301	7472	4521	15	Szabolcs-Szatmár-Bereg	Berkesz
302	18777	2639	13	Pest	Bernecebaráti
303	26356	3575	4	Borsod-Abaúj-Zemplén	Berzék
304	30119	7516	14	Somogy	Berzence
305	30049	7838	2	Baranya	Besence
306	13639	4557	15	Szabolcs-Szatmár-Bereg	Besenyõd
307	27517	3373	9	Heves	Besenyõtelek
308	11305	5071	10	Jász-Nagykun-Szolnok	Besenyszög
309	16346	2456	6	Fejér	Besnyõ
310	21227	4488	15	Szabolcs-Szatmár-Bereg	Beszterec
311	14119	7782	2	Baranya	Bezedek
312	29805	9223	7	Gyõr-Moson-Sopron	Bezenye
313	12830	8934	19	Zala	Bezeréd
314	10560	9162	7	Gyõr-Moson-Sopron	Bezi
315	8891	2051	13	Pest	Biatorbágy
316	13310	7671	2	Baranya	Bicsérd
317	10481	2060	6	Fejér	Bicske
318	25256	4175	8	Hajdú-Bihar	Bihardancsháza
319	19956	4110	8	Hajdú-Bihar	Biharkeresztes
320	24828	4172	8	Hajdú-Bihar	Biharnagybajom
321	29887	4174	8	Hajdú-Bihar	Bihartorda
322	29610	5538	3	Békés	Biharugra
323	11970	7043	16	Tolna	Bikács
324	4899	7346	2	Baranya	Bikal
325	2945	4235	15	Szabolcs-Szatmár-Bereg	Biri
326	5139	7747	2	Baranya	Birján
327	24925	7811	2	Baranya	Bisse
328	5476	9625	17	Vas	Bõ
329	29203	9542	17	Vas	Boba
330	17543	8943	19	Zala	Bocfölde
331	22354	3368	9	Heves	Boconád
332	5306	3574	4	Borsod-Abaúj-Zemplén	Bõcs
333	8305	6235	1	Bács-Kiskun	Bócsa
334	31291	8776	19	Zala	Bocska
335	34102	4241	8	Hajdú-Bihar	Bocskaikert
336	20899	7672	2	Baranya	Boda
337	18254	8053	6	Fejér	Bodajk
338	11624	8085	6	Fejér	Bodmér
339	33002	7394	2	Baranya	Bodolyabér
340	6220	9134	7	Gyõr-Moson-Sopron	Bodonhely
341	14933	3243	9	Heves	Bodony
342	4321	8471	18	Veszprém	Bodorfa
343	10506	7439	14	Somogy	Bodrog
344	23737	3987	4	Borsod-Abaúj-Zemplén	Bodroghalom
345	30784	3916	4	Borsod-Abaúj-Zemplén	Bodrogkeresztúr
346	33808	3917	4	Borsod-Abaúj-Zemplén	Bodrogkisfalud
347	14401	3943	4	Borsod-Abaúj-Zemplén	Bodrogolaszi
348	27429	3768	4	Borsod-Abaúj-Zemplén	Bódvalenke
349	33303	3764	4	Borsod-Abaúj-Zemplén	Bódvarákó
350	5926	3763	4	Borsod-Abaúj-Zemplén	Bódvaszilas
351	25195	3412	4	Borsod-Abaúj-Zemplén	Bogács
352	32151	7742	2	Baranya	Bogád
353	21892	7836	2	Baranya	Bogádmindszent
354	10694	7966	2	Baranya	Bogdása
355	3425	7132	16	Tolna	Bogyiszló
356	4367	9324	7	Gyõr-Moson-Sopron	Bogyoszló
357	14137	4114	8	Hajdú-Bihar	Bojt
358	19929	8741	19	Zala	Bókaháza
359	7311	2855	11	Komárom-Esztergom	Bokod
360	3841	3066	12	Nógrád	Bokor
361	3452	3016	9	Heves	Boldog
362	13116	7937	2	Baranya	Boldogasszonyfa
363	18944	3884	4	Borsod-Abaúj-Zemplén	Boldogkõújfalu
364	14474	3885	4	Borsod-Abaúj-Zemplén	Boldogkõváralja
365	8396	3794	4	Borsod-Abaúj-Zemplén	Boldva
366	13994	7517	14	Somogy	Bolhás
367	18120	7586	14	Somogy	Bolhó
368	33154	7754	2	Baranya	Bóly
369	10782	8992	19	Zala	Boncodfölde
370	22673	7281	14	Somogy	Bonnya
371	33950	9073	7	Gyõr-Moson-Sopron	Bõny
372	6497	7150	16	Tolna	Bonyhád
373	6497	7187	16	Tolna	Bonyhád
374	14818	7158	16	Tolna	Bonyhádvarasd
375	8192	6795	5	Csongrád	Bordány
376	3090	9554	17	Vas	Borgáta
377	6725	7756	2	Baranya	Borjád
378	19327	6445	1	Bács-Kiskun	Borota
379	10056	8885	19	Zala	Borsfa
380	30669	3658	4	Borsod-Abaúj-Zemplén	Borsodbóta
381	16124	3426	4	Borsod-Abaúj-Zemplén	Borsodgeszt
382	6707	3462	4	Borsod-Abaúj-Zemplén	Borsodivánka
383	5315	3671	4	Borsod-Abaúj-Zemplén	Borsodnádasd
384	5315	3672	4	Borsod-Abaúj-Zemplén	Borsodnádasd
385	30207	3623	4	Borsod-Abaúj-Zemplén	Borsodszentgyörgy
386	16799	3796	4	Borsod-Abaúj-Zemplén	Borsodszirák
387	9894	2644	12	Nógrád	Borsosberény
388	4765	8479	18	Veszprém	Borszörcsök
389	30252	8428	18	Veszprém	Borzavár
390	15501	9167	7	Gyõr-Moson-Sopron	Bõsárkány
391	14368	7811	2	Baranya	Bosta
392	26277	7475	14	Somogy	Bõszénfa
393	22239	4955	15	Szabolcs-Szatmár-Bereg	Botpalád
394	13365	7900	2	Baranya	Botykapeterd
395	5023	9727	17	Vas	Bozsok
396	31006	3994	4	Borsod-Abaúj-Zemplén	Bózsva
397	6390	9752	17	Vas	Bozzai
398	13471	5527	3	Békés	Bucsa
399	32984	9792	17	Vas	Bucsu
400	20613	8925	19	Zala	Bucsuszentlászló
401	7986	8893	19	Zala	Bucsuta
402	3407	2093	13	Pest	Budajenõ
403	23463	2011	13	Pest	Budakalász
404	12052	2092	13	Pest	Budakeszi
405	13578	1011	0	Fõváros	Budapest
406	13578	1012	0	Fõváros	Budapest
407	13578	1013	0	Fõváros	Budapest
408	13578	1014	0	Fõváros	Budapest
409	13578	1015	0	Fõváros	Budapest
410	13578	1016	0	Fõváros	Budapest
411	13578	1021	0	Fõváros	Budapest
412	13578	1022	0	Fõváros	Budapest
413	13578	1023	0	Fõváros	Budapest
414	13578	1024	0	Fõváros	Budapest
415	13578	1025	0	Fõváros	Budapest
416	13578	1026	0	Fõváros	Budapest
417	13578	1027	0	Fõváros	Budapest
418	13578	1028	0	Fõváros	Budapest
419	13578	1029	0	Fõváros	Budapest
420	13578	1031	0	Fõváros	Budapest
421	13578	1032	0	Fõváros	Budapest
422	13578	1033	0	Fõváros	Budapest
423	13578	1034	0	Fõváros	Budapest
424	13578	1035	0	Fõváros	Budapest
425	13578	1036	0	Fõváros	Budapest
426	13578	1037	0	Fõváros	Budapest
427	13578	1038	0	Fõváros	Budapest
428	13578	1039	0	Fõváros	Budapest
429	13578	1041	0	Fõváros	Budapest
430	13578	1042	0	Fõváros	Budapest
431	13578	1043	0	Fõváros	Budapest
432	13578	1044	0	Fõváros	Budapest
433	13578	1045	0	Fõváros	Budapest
434	13578	1046	0	Fõváros	Budapest
435	13578	1047	0	Fõváros	Budapest
436	13578	1048	0	Fõváros	Budapest
437	13578	1051	0	Fõváros	Budapest
438	13578	1052	0	Fõváros	Budapest
439	13578	1053	0	Fõváros	Budapest
440	13578	1054	0	Fõváros	Budapest
441	13578	1055	0	Fõváros	Budapest
442	13578	1056	0	Fõváros	Budapest
443	13578	1061	0	Fõváros	Budapest
444	13578	1062	0	Fõváros	Budapest
445	13578	1063	0	Fõváros	Budapest
446	13578	1064	0	Fõváros	Budapest
447	13578	1065	0	Fõváros	Budapest
448	13578	1066	0	Fõváros	Budapest
449	13578	1067	0	Fõváros	Budapest
450	13578	1068	0	Fõváros	Budapest
451	13578	1069	0	Fõváros	Budapest
452	13578	1071	0	Fõváros	Budapest
453	13578	1072	0	Fõváros	Budapest
454	13578	1073	0	Fõváros	Budapest
455	13578	1074	0	Fõváros	Budapest
456	13578	1075	0	Fõváros	Budapest
457	13578	1076	0	Fõváros	Budapest
458	13578	1077	0	Fõváros	Budapest
459	13578	1078	0	Fõváros	Budapest
460	13578	1081	0	Fõváros	Budapest
461	13578	1082	0	Fõváros	Budapest
462	13578	1083	0	Fõváros	Budapest
463	13578	1084	0	Fõváros	Budapest
464	13578	1085	0	Fõváros	Budapest
465	13578	1086	0	Fõváros	Budapest
466	13578	1087	0	Fõváros	Budapest
467	13578	1088	0	Fõváros	Budapest
468	13578	1089	0	Fõváros	Budapest
469	13578	1091	0	Fõváros	Budapest
470	13578	1092	0	Fõváros	Budapest
471	13578	1093	0	Fõváros	Budapest
472	13578	1094	0	Fõváros	Budapest
473	13578	1095	0	Fõváros	Budapest
474	13578	1096	0	Fõváros	Budapest
475	13578	1097	0	Fõváros	Budapest
476	13578	1098	0	Fõváros	Budapest
477	13578	1101	0	Fõváros	Budapest
478	13578	1102	0	Fõváros	Budapest
479	13578	1103	0	Fõváros	Budapest
480	13578	1104	0	Fõváros	Budapest
481	13578	1105	0	Fõváros	Budapest
482	13578	1106	0	Fõváros	Budapest
483	13578	1107	0	Fõváros	Budapest
484	13578	1108	0	Fõváros	Budapest
485	13578	1111	0	Fõváros	Budapest
486	13578	1112	0	Fõváros	Budapest
487	13578	1113	0	Fõváros	Budapest
488	13578	1114	0	Fõváros	Budapest
489	13578	1115	0	Fõváros	Budapest
490	13578	1116	0	Fõváros	Budapest
491	13578	1117	0	Fõváros	Budapest
492	13578	1118	0	Fõváros	Budapest
493	13578	1119	0	Fõváros	Budapest
494	13578	1121	0	Fõváros	Budapest
495	13578	1122	0	Fõváros	Budapest
496	13578	1123	0	Fõváros	Budapest
497	13578	1124	0	Fõváros	Budapest
498	13578	1125	0	Fõváros	Budapest
499	13578	1126	0	Fõváros	Budapest
500	13578	1131	0	Fõváros	Budapest
501	13578	1132	0	Fõváros	Budapest
502	13578	1133	0	Fõváros	Budapest
503	13578	1134	0	Fõváros	Budapest
504	13578	1135	0	Fõváros	Budapest
505	13578	1136	0	Fõváros	Budapest
506	13578	1137	0	Fõváros	Budapest
507	13578	1138	0	Fõváros	Budapest
508	13578	1139	0	Fõváros	Budapest
509	13578	1141	0	Fõváros	Budapest
510	13578	1142	0	Fõváros	Budapest
511	13578	1143	0	Fõváros	Budapest
512	13578	1144	0	Fõváros	Budapest
513	13578	1145	0	Fõváros	Budapest
514	13578	1146	0	Fõváros	Budapest
515	13578	1147	0	Fõváros	Budapest
516	13578	1148	0	Fõváros	Budapest
517	13578	1149	0	Fõváros	Budapest
518	13578	1151	0	Fõváros	Budapest
519	13578	1152	0	Fõváros	Budapest
520	13578	1153	0	Fõváros	Budapest
521	13578	1154	0	Fõváros	Budapest
522	13578	1155	0	Fõváros	Budapest
523	13578	1156	0	Fõváros	Budapest
524	13578	1157	0	Fõváros	Budapest
525	13578	1158	0	Fõváros	Budapest
526	13578	1161	0	Fõváros	Budapest
527	13578	1162	0	Fõváros	Budapest
528	13578	1163	0	Fõváros	Budapest
529	13578	1164	0	Fõváros	Budapest
530	13578	1165	0	Fõváros	Budapest
531	13578	1171	0	Fõváros	Budapest
532	13578	1172	0	Fõváros	Budapest
533	13578	1173	0	Fõváros	Budapest
534	13578	1174	0	Fõváros	Budapest
535	13578	1181	0	Fõváros	Budapest
536	13578	1182	0	Fõváros	Budapest
537	13578	1183	0	Fõváros	Budapest
538	13578	1184	0	Fõváros	Budapest
539	13578	1185	0	Fõváros	Budapest
540	13578	1186	0	Fõváros	Budapest
541	13578	1188	0	Fõváros	Budapest
542	13578	1191	0	Fõváros	Budapest
543	13578	1192	0	Fõváros	Budapest
544	13578	1193	0	Fõváros	Budapest
545	13578	1194	0	Fõváros	Budapest
546	13578	1195	0	Fõváros	Budapest
547	13578	1196	0	Fõváros	Budapest
548	13578	1201	0	Fõváros	Budapest
549	13578	1202	0	Fõváros	Budapest
550	13578	1203	0	Fõváros	Budapest
551	13578	1204	0	Fõváros	Budapest
552	13578	1205	0	Fõváros	Budapest
553	13578	1211	0	Fõváros	Budapest
554	13578	1212	0	Fõváros	Budapest
555	13578	1213	0	Fõváros	Budapest
556	13578	1214	0	Fõváros	Budapest
557	13578	1215	0	Fõváros	Budapest
558	13578	1221	0	Fõváros	Budapest
559	13578	1222	0	Fõváros	Budapest
560	13578	1223	0	Fõváros	Budapest
561	13578	1224	0	Fõváros	Budapest
562	13578	1225	0	Fõváros	Budapest
563	13578	1237	0	Fõváros	Budapest
564	13578	1238	0	Fõváros	Budapest
565	13578	1239	0	Fõváros	Budapest
566	13578	1529	0	Fõváros	Budapest
567	23278	2040	13	Pest	Budaörs
568	32823	6114	1	Bács-Kiskun	Bugac
569	33631	6114	1	Bács-Kiskun	Bugacpusztaháza
570	32027	2347	13	Pest	Bugyi
571	19707	4483	15	Szabolcs-Szatmár-Bereg	Buj
572	14234	3047	12	Nógrád	Buják
573	17358	8695	14	Somogy	Buzsák
574	2431	9737	17	Vas	Bük
575	2431	9740	17	Vas	Bük
576	13596	3422	4	Borsod-Abaúj-Zemplén	Bükkábrány
577	27890	3554	4	Borsod-Abaúj-Zemplén	Bükkaranyos
578	19406	3648	4	Borsod-Abaúj-Zemplén	Bükkmogyorósd
579	2963	3335	9	Heves	Bükkszék
